COPY poprawne_odpowiedzi FROM STDIN DELIMITER ';' NULL 'null';0;20;1
25;10;1
25;10;2
25;10;3
25;10;4
25;10;8
25;10;9
25;10;13
25;10;19
25;10;20
25;51;2
25;51;3
25;51;4
25;51;6
25;51;9
25;51;16
25;51;19
25;51;24
25;55;2
25;55;6
25;55;7
25;55;10
25;55;11
25;55;18
25;55;19
25;55;21
25;55;22
25;55;23
26;37;5
26;37;14
26;37;17
26;37;19
26;37;20
26;37;24
26;48;1
26;48;3
26;48;7
26;48;8
26;48;13
26;48;14
26;48;17
26;48;19
26;48;20
26;48;24
26;15;2
26;15;3
26;15;8
26;15;19
26;15;21
26;15;23
26;15;24
26;12;5
26;12;6
26;12;7
26;12;12
26;12;24
26;41;2
26;41;3
26;41;4
26;41;8
26;41;9
26;41;13
26;41;17
26;41;24
26;47;4
26;47;5
26;47;7
26;47;8
26;47;10
26;47;11
26;47;13
26;47;18
26;47;19
26;47;21
26;47;22
26;17;4
26;17;5
26;17;9
26;17;14
26;17;16
26;17;18
26;17;19
26;36;6
26;36;12
26;36;14
26;36;18
26;36;19
26;36;22
26;61;3
26;61;12
26;61;13
26;61;22
26;61;23
26;45;1
26;45;6
26;45;7
26;45;9
26;45;10
26;45;12
26;45;13
26;45;16
26;45;20
26;45;24
26;38;6
26;38;8
26;38;10
26;38;12
26;38;13
26;38;15
26;38;20
26;38;21
26;38;24
26;32;3
26;32;5
26;32;13
26;32;14
26;32;20
26;32;21
26;32;22
26;72;2
26;72;3
26;72;8
26;72;9
26;72;11
26;72;15
26;72;17
26;72;18
26;72;19
26;72;20
26;72;24
26;23;1
26;23;2
26;23;6
26;23;13
26;23;14
26;23;15
26;23;20
26;23;22
26;23;23
26;23;24
27;59;4
27;59;6
27;59;8
27;59;9
27;59;13
27;59;14
27;59;15
27;59;20
27;59;21
27;17;1
27;17;6
27;17;7
27;17;8
27;17;9
27;17;10
27;17;13
27;17;16
27;17;22
27;33;6
27;33;18
27;33;19
27;61;5
27;61;6
27;61;8
27;61;11
27;61;15
27;61;19
27;61;22
27;61;23
27;75;3
27;75;6
27;75;7
27;75;9
27;75;12
27;75;13
27;75;16
27;75;17
27;75;19
27;75;22
27;75;23
27;46;2
27;46;3
27;46;4
27;46;5
27;46;7
27;46;8
27;46;9
27;46;14
27;46;19
27;46;21
27;39;1
27;39;3
27;39;5
27;39;7
27;39;13
27;39;15
27;39;16
27;39;21
27;19;2
27;19;8
27;19;9
27;19;11
27;19;17
27;19;18
27;19;21
27;19;23
27;19;24
27;38;2
27;38;3
27;38;6
27;38;8
27;38;11
27;38;12
27;38;13
27;38;19
27;38;21
27;38;23
27;38;24
27;8;1
27;8;2
27;8;5
27;8;11
27;8;20
27;8;21
27;8;22
27;8;23
27;8;24
28;8;2
28;8;9
28;8;13
28;8;18
28;8;20
28;64;3
28;64;4
28;64;5
28;64;6
28;64;7
28;64;8
28;64;18
28;64;19
28;64;20
28;64;22
28;64;23
28;64;24
28;10;1
28;10;2
28;10;5
28;10;11
28;10;12
28;10;13
28;10;24
28;68;4
28;68;5
28;68;6
28;68;14
28;68;16
28;68;19
28;68;24
28;21;1
28;21;2
28;21;5
28;21;6
28;21;7
28;21;16
28;21;17
28;21;23
28;51;1
28;51;2
28;51;9
28;51;17
28;51;22
28;51;24
28;42;2
28;42;3
28;42;11
28;42;15
28;42;19
28;42;20
28;42;22
28;42;23
28;42;24
28;71;3
28;71;10
28;71;12
28;71;13
28;71;17
28;71;19
28;71;23
28;71;24
28;19;2
28;19;10
28;19;14
28;19;20
28;19;22
28;19;23
\.
